Gene	GSM1304836	GSM1304837	GSM1304838	GSM1304839	GSM1304840	GSM1304841	GSM1304842	GSM1304843	GSM1304844	GSM1304845	GSM1304846	GSM1304847	GSM1304848	GSM1304849	GSM1304850	GSM1304851
Dbh	80.14165	135.5605025	115.150775	148.436775	18.50832	26.23095	55.928775	26.8436	23.6034	49.5481175	46.274125	113.67675	16.8934	109.0844	14.6579275	100.112025
Pde2a	186.91125	359.3855	315.3305	301.736	124.09735	96.871375	114.37605	122.2996	321.518	295.9425	168.581025	241.396	298.3745	340.59375	285.378	323.412
Hist2h2be	161.60715	396.9205	374.5105	402.2415	238.165	264.3155	340.987	309.6515	139.2955	236.652	193.0625	203.1325	133.179	287.791	337.701	310.1175
Il2 	2339.45	2568.31	2783.74	2542.12	3129.32	3257.22	3266.13	3310.51	3025.41	3078.6	2873.91	2694.3	3040.02	2299.45	2373.91	2304.59
Iglc2 	17.367	3.2313	30.7369	4.91187	5.18266	47.0693	5.03486	31.0842	7.99492	6.19553	2.88037	3.67932	28.1036	33.2207	25.6483	14.8018
LOC102634451 	2662.24	2207.38	2547.72	2536.35	3858.95	3821.08	3891.51	3701.57	2623.61	3177.52	3224.98	3457.3	2775.45	3039.98	3434.38	2800.15
4933409K07Rik 	4.28143	22.29035	3.201725	2.61469	5.989795	3.5174285	10.326955	7.596735	27.78644	7.37989	26.02453	8.87804	37.01854	13.334	4.68249	16.396555
Gm10600 	21.4555	12.8877	9.15579	32.8053	23.632	13.6754	16.624	9.92292	10.0478	11.0479	12.0017	26.1481	57.0673	2.15236	12.0672	50.794
Timm8a2	6.78483	7.62366	2.88147	25.8147	1.97594	8.98675	9.7845	1.43151	22.0998	18.2276	3.36871	0.574658	0.926264	4.9167	6.03312	10.0902
Mfn2	359.06175	393.9157	383.4533	367.70555	333.34805	401.60685	372.7493	390.6384	339.89385	339.8672	302.22605	258.63565	279.54785	314.60105	302.9813	325.4826
Usmg5	2457.02	4124.54	5159.68	2865.99	4932.26	8804.2	6629.73	4023.69	6682.89	7949.71	9249.37	9415.81	10614.6	6688.5	9071.88	11065.1
Ucp2	4205.69	3521.0275	4208.905	3986.93	5556.5025	5160.125	5922.4275	6279.7525	1886.7825	1386.32	1589.1575	1274.7445	2225.455	1364.19	1426.51	1270.44
Ndufb8	3457.7615	3297.442	3366.6385	3412.174	3552.6325	3463.356	3459.413	3340.519	3681.447	3683.768	3953.4045	3750.127	3503.7895	3037.976	3200.349	3337.552
Atp5l	8303.41	7775.39	8650.69	8715.32	9349.21	8977.58	8815.6	8483.94	7719.97	9084.58	9297.03	8967.94	7495.35	7923.47	8683.05	8448.4
Tfam	632.5455	695.5575	730.054	743.912	612.7255	634.336	676.1665	669.6605	619.3315	600.454	605.0258	563.644	547.5565	517.864	584.2145	556.2935
C1qbp	6676.5775	6556.4875	6262.105	6089.3575	5971.7275	7099.5875	6349.26	6781.44	2769.1625	5451.2775	4492.5025	5010.6075	1631.30075	3004.12	3179.9725	3606.06
Uqcr11	3866.04	4420.86	4388.87	4708.41	4427.73	4938.45	4765.3	4712.46	2247.52	3381.49	3527.37	3313.84	2489.17	3104.74	3316.84	3323.6
Cox4i1	17132.3	17184.9	16984.6	18962.8	18881.9	17633.0	17887.1	19157.5	13036.4	15429.4	15371.2	15050.8	13449.7	14793.4	14330.5	13548.4
Tomm34	2155.91	1694.95	1626.11	1815.05	1916.83	1691.96	1580.79	1606.81	1812.16	1857.47	1686.43	1686.29	1685.75	1599.47	1564.88	1853.61
Asl	1226.16	1169.27	1280.55	1017.45	994.74	913.088	1135.94	1157.15	932.378	1209.95	1077.25	1275.44	855.931	882.976	1152.03	970.874
Mylpf	53.2106	47.0401	95.537	74.5706	68.6717	79.2547	92.943	84.6286	45.7559	95.141	77.437	71.2007	110.469	56.9892	58.5006	91.6722
Lrmp	1292.99	1178.0	1281.86	1307.58	1625.72	1302.77	1625.82	1340.46	430.845	320.499	381.305	425.243	264.37	245.413	269.273	201.316
Ndufa6	4833.28	5908.36	5691.35	6093.11	5922.42	5650.94	6280.41	6275.43	3284.5	4724.17	4948.02	4949.18	2851.99	3907.6	3622.45	3798.25
Irf1	1816.81	2623.31	2660.38	2555.45	21331.3	20343.9	19299.0	20211.2	7961.12	5728.37	6655.96	5661.75	26915.9	26646.0	24144.0	25682.1
Chkb	1418.71	1929.56	1780.17	1987.21	1278.07	1293.7	1374.63	1388.64	974.417	1067.74	999.142	1079.8	880.977	1236.94	1120.61	981.972
Ripk3	414.981	252.879	220.122	222.27	701.764	757.786	850.088	799.41	532.538	537.452	450.464	389.502	966.025	1393.63	1352.79	1336.24
Ak2	1268.736	1319.7015	1127.8315	1139.074	1824.26	1986.455	1842.815	1751.9	1766.035	2323.755	2364.07	2365.945	1891.815	3887.715	3930.04	3805.98
Hsd3b1	37.8919	14.4248	19.2031	4.1836	3.65969	18.756	8.76638	6.20383	2.54524	35.7015	4.60535	8.55418	6.49057	26.8161	7.46655	16.6838
Cln8	2456.58125	2893.3475	2880.5525	2823.05	1911.645	2083.5645	2111.71525	1912.7435	2898.6815	2922.6405	3033.124	2821.76275	2940.88575	3806.21875	3807.14125	3470.622
Nipsnap1	155.7655	133.8805	166.9685	158.035	170.5125	174.7915	215.532	228.15	42.9981	107.382	66.7656	91.1171	17.23615	33.08459	64.4901	45.30495
Ggt1	36.3609	37.5696	37.2408	18.9554	39.484	28.7622	40.1977	31.3837	29.1234	36.9173	25.581	65.8319	78.2951	34.6	36.0208	6.77313
Adck4	194.822	217.544	223.321	209.811	177.387	195.761	172.102	254.709	234.699	177.809	221.778	189.825	148.882	239.037	231.632	256.818
Efhd1	9.15672	6.53582	13.5434	19.0031	7.29226	5.90321	34.1116	1.0813	17.111	5.50171	41.8845	17.0057	4.53646	17.0771	13.3699	5.71807
Traf3ip2	252.278	257.585	191.024	237.193	381.14	304.721	397.197	360.983	261.257	365.766	245.408	336.234	301.152	390.745	309.51	251.594
Timm22	472.3153	582.3344	517.51555	542.3083	614.563	679.56495	584.57835	624.295	471.9195	573.4907	585.5705	574.591	448.9571	597.7227	629.8206	745.6155
Sars2	123.473	87.3331	74.5954	91.1426	161.166	176.857	115.633	140.931	138.841	89.2169	150.006	111.503	111.386	100.368	191.793	147.37
Slmo2	991.064	755.499	776.8	676.884	959.023	1005.42	887.349	873.654	1501.83	1285.4	1368.7	1363.84	1509.41	1433.46	1635.37	1367.28
Mlec	706.06	1073.57	1098.23	1314.54	681.819	925.745	1047.82	1189.68	185.462	499.08	461.267	506.041	206.408	552.601	518.566	562.238
Il7r	4256.585	9759.27	9381.95	10369.9	1167.3555	2068.0825	2369.754	2627.188	8436.84	5394.64	3999.3	4438.855	5848.975	5939.185	4383.595	5818.435
Ctnnbl1	982.374	1049.34	1050.17	1047.13	685.537	819.508	765.517	759.276	669.263	904.704	815.891	725.184	636.841	668.517	596.625	564.648
Ctss	33589.1	33254.4	35497.0	40748.7	37460.5	33566.5	33284.6	40254.2	38608.6	36452.5	39647.3	38349.5	39386.5	36194.3	36924.3	37809.4
Tst	40.2463	86.9171	83.9754	68.2413	8.90333	73.0993	63.7965	67.949	22.3355	70.2331	45.6612	81.9474	43.1632	76.459	93.1084	87.6661
Ecm1	1465.4	1704.37	1459.25	1669.52	1397.12	1606.91	1411.5	1708.1	1971.99	1835.03	1554.28	1464.67	1631.92	1263.7	783.609	833.46
Ccs	848.441	989.154	1027.77	1023.8	875.946	933.112	938.511	1041.35	567.1	751.111	672.238	665.614	481.974	450.748	487.418	497.069
Cd53	10520.928	9276.925	9937.1815	9755.816	9873.958	8308.2465	8298.6145	8101.844	11953.531	9345.0645	8982.6865	8232.4695	12821.7465	8487.184	8985.7685	8478.5465
Fcgr3	9739.0	17949.8	18507.3	20920.8	22074.1	21928.5	22514.1	25639.2	7367.68	15281.6	13053.9	13508.1	15981.0	19968.1	18488.9	20322.0
Hyal2	305.699	427.783	305.431	344.569	191.164	176.279	182.612	205.817	395.491	411.73	333.07	301.419	240.743	447.064	470.846	521.72
Mcm3ap	827.442	657.919	689.174	550.112	790.754	847.094	634.808	722.676	530.306	669.109	431.785	557.465	593.092	544.385	454.748	561.989
Gcdh	348.839	370.453	477.364	434.142	406.935	441.542	359.603	463.386	260.223	325.408	330.695	272.057	153.461	219.154	264.131	250.553
Slc3a1	2.29001	30.7327	3.59532	21.4943	8.58502	5.84967	8.0777	4.40632	4.39516	6.4041	2.35188	16.8928	25.0548	2.78089	1.91397	10.2075
S100a9	35.2187	12282.9	6411.1	4950.16	8.68511	8499.06	4067.76	3380.92	4.81305	4043.43	2002.37	1490.41	10.6812	1001.48	286.511	201.308
Pml	214.77275	213.28805	166.96565	199.6534	656.29185	797.28675	690.3388	839.556	684.68845	543.35005	724.36885	755.94275	920.00145	839.91255	747.4876	698.36195
Stoml2	982.754	975.591	937.433	794.437	918.463	916.172	856.779	927.001	780.839	1102.53	1102.29	1012.82	749.349	905.144	952.097	883.209
Gm20604 	600.68	742.233	682.569	674.225	482.452	669.893	735.348	657.816	931.859	756.096	703.114	724.154	816.503	1090.53	1033.43	1201.38
Nme2	11821.6	11563.2	9935.25	10377.9	12992.2	14156.9	13767.5	14313.6	6675.06	11933.0	10668.2	11500.0	5860.16	8834.31	8323.51	8777.33
Mrpl2	1509.83	1568.04	1546.53	1646.91	1644.72	1662.5	1648.76	1773.74	1528.57	1931.12	1550.36	1775.96	1166.16	1249.33	1306.01	1254.45
Pdk2	76.6685	151.949	107.544	71.9994	99.2445	31.0537	130.325	102.057	12.3536	27.4414	113.287	64.7331	60.6656	33.7526	32.6065	42.3098
Mrpl40	1690.01	1508.19	1282.4	1544.75	1576.23	1591.3	1260.05	1411.99	2165.55	2287.59	2068.72	2078.12	1642.2	1872.01	1866.21	1936.12
Mrps16	1899.55	1624.03	1836.76	1891.66	2355.67	2561.97	2483.53	2439.63	1924.1	2669.7	2250.73	2249.25	2154.88	2073.67	1931.74	1818.29
Hp	43.4982	156.591	81.5551	91.5349	2.59018	73.4407	17.5185	4.69746	506.916	2298.21	3037.01	4501.88	119.75	137.328	76.911	97.1533
Gata3	5.03039	1.31104	4.34383	1.29035	26.1588	3.19557	1.03665	3.10095	1.07246	2.49131	2.59316	1.62929	4.78628	1.84817	7.49875	4.04509
F2rl1	2.37908	4.27768	6.93615	4.36152	6.1185	3.47535	5.35407	3.54626	6.89373	1.29408	3.37593	3.41702	33.5972	5.46455	2.26033	2.34577
Acadl	2516.9015	2942.40685	2588.71895	2825.50775	2299.24285	2428.961945	2459.168	2428.2042	1455.573095	1897.40085	1995.5485355	2036.93605	1688.116965	2103.85234	1977.30113	2077.94915
Pf4	10191.7	6342.82	6107.81	4872.46	883.302	3388.89	1098.84	1494.78	5171.83	27329.4	22102.7	22090.3	2840.61	4492.01	2392.62	2364.58
Tgtp1 	792.343	229.458	276.406	205.067	26320.2	26355.6	24014.3	26870.9	22197.9	14982.4	20410.6	16294.1	33933.7	30410.1	27619.0	33502.0
Ifit3	2521.7	673.548	799.054	616.221	6420.78	7153.01	5308.0	5175.27	31882.8	23709.3	26829.6	23941.3	31849.2	12242.0	10847.1	11310.1
Tlr1	6030.22	1517.41	1855.78	1708.75	5613.88	3035.88	3573.0	3384.5	6420.99	3243.54	5405.15	4524.3	5083.44	1755.64	2593.6	1842.84
Fdx1	1298.95	1158.12	1290.94	1216.47	776.475	872.018	838.979	834.354	735.575	1012.65	818.633	874.485	830.113	605.737	532.948	645.65
Dbt	416.131	520.08	448.116	449.076	576.958	536.644	507.886	499.882	244.768	411.521	422.363	453.072	205.686	249.649	278.676	280.871
Cd1d1	438.703	397.665	422.8115	458.4205	783.9455	788.5365	929.2195	903.9295	349.1015	3289.025	2865.86	3806.38	1381.225	8300.075	7144.86	6728.735
Polr3g	143.938	180.453	226.907	215.693	98.0402	85.6775	121.144	126.213	37.0993	57.4597	60.6487	28.2696	37.1982	84.7653	72.071	67.9644
Pglyrp1	3.31872	120.547	75.0239	61.6006	3.59067	81.0467	39.2891	26.6479	29.046	56.7102	6.26295	48.8146	12.2121	34.1096	21.5501	6.75733
Cox8b	3.13147	5.86333	1.27426	4.48149	2.65335	3.71878	2.17029	2.16617	6.23711	1.99016	2.34084	2.71205	3.23414	5.8217	6.79603	3.45571
Gimap3	38.113	47.8134	67.0551	109.802	91.6517	56.3588	70.2045	59.9572	32.9988	35.6377	52.1699	87.9335	46.8254	40.7984	87.3385	60.7266
Hrg	22.8001	5.77565	9.38502	10.7675	9.89349	10.5468	6.85365	8.41153	7.88591	5.56827	27.0104	23.8027	36.1438	26.5652	7.5064	13.2388
Casp1	4617.65	4227.79	4270.1	4299.49	7642.49	7192.66	7568.93	7620.19	10146.7	7479.35	8422.58	7695.24	17182.3	13459.4	14357.1	13608.5
Ccl19 	23.5924	8.70792	10.2924	8.87596	20.9249	11.9895	29.8142	38.5119	22.4242	6.13101	7.10202	30.8165	60.3415	112.9	55.3572	48.4416
B2m	30002.75	28022.9	30709.05	32220.25	33002.15	32887.25	31888.7	36037.45	33153.9	32358.2	36208.25	34323.05	38760.55	35769.7	33539.75	35969.85
Sesn3	142.7353	107.32265	118.15035	127.789	274.319	284.5785	281.2845	351.636	115.59105	61.61065	82.2393	50.6274	181.6035	142.177	189.0465	253.9695
C6	24.1341	3.11045	33.3804	23.3966	6.86119	13.9733	27.5279	34.9369	37.3717	25.9191	5.15928	26.4983	8.24736	27.4598	39.8171	6.80858
Nudt1	489.325	425.911	341.968	369.922	669.663	751.135	883.657	726.909	571.933	633.062	727.995	772.59	633.8	563.937	558.516	558.472
Tbx21	26.1295	1.0617	6.60025	24.3587	11.2244	3.91854	4.13771	29.3203	20.7516	4.26404	12.9125	10.5632	2.31776	23.8568	3.00996	6.1191
Sh2d1a	1.24709	27.6405	14.4131	6.77386	26.9464	17.5985	1.76998	14.3133	11.8136	1.30576	0.571827	4.04242	2.0884	12.706	1.31712	2.95851
Il1b	1491.63	182.428	257.802	185.42	393.992	88.4871	136.633	98.471	9411.51	28576.6	29057.1	29295.4	12580.0	15532.8	19780.6	20904.2
C1qc	25614.7	22045.9	23307.7	23726.7	27137.7	25933.9	24664.4	29073.6	25307.0	17029.0	20855.7	17547.5	27330.4	16214.0	19471.8	16895.4
Mpv17l	125.126	194.296	213.773	148.354	201.326	116.791	164.902	168.282	135.721	149.936	202.629	175.624	97.5543	153.57	162.862	190.575
B4galt3	431.412	605.084	619.432	579.31	1088.8	1129.18	1016.19	1139.28	373.592	649.685	580.747	809.898	457.582	578.891	608.634	529.421
Hck	7048.87	3198.93	3748.28	3899.66	9762.91	10681.7	9921.19	10241.0	16474.3	14320.4	16694.6	14338.0	16286.3	13674.3	12717.3	12230.3
Slc25a13	354.48	591.073	485.787	527.16	336.888	360.671	355.216	329.083	138.184	110.678	180.29	131.212	192.499	282.787	208.369	282.163
Marco	1124.7095	9.38844	15.17378	15.870185	272.325	3.97854	5.99041	4.135055	1488.575	2222.88	5690.24	5004.105	3469.805	667.495	1515.41	1233.824
Il27ra	9.88371	15.1	49.413	13.9796	7.24433	9.58475	8.25886	12.2237	12.1055	10.6566	20.7851	12.9652	3.6051	19.2329	9.59129	12.8977
Gadd45a	780.607	2784.35	3019.71	3388.43	457.885	257.343	281.518	408.536	2342.88	2542.42	1774.2	2083.92	1317.97	390.726	474.538	339.314
Gstp1	3364.2	2787.93	2560.73	2902.57	4805.23	2943.29	3029.95	3002.7	886.428	1179.85	1061.85	1415.02	1644.7	2208.88	2317.2	2723.21
Irf5	1765.6375	1363.99015	1341.39025	1232.23585	2065.80465	1832.6294	1802.22065	1780.88645	2121.04875	1291.5311	1542.7687	1442.3224	3487.91885	2913.08275	2945.8069	2759.0095
Prg4	6.51984	45.9361	34.1612	18.8	5.34326	62.2044	4.55516	15.1421	33.075	173.015	50.2037	69.9601	3.58997	52.0598	40.7677	28.5183
Pdcd1	0.977644	4.29251	8.18704	25.6509	2.71685	4.62578	3.20222	1.35502	4.29375	1.44279	4.3427	40.0693	32.2484	4.02706	31.0186	12.9243
Il4	9.49219	15.7152	6.15293	21.2398	19.0447	3.37017	29.6271	41.6072	14.5316	3.32643	5.5845	15.8331	3.87395	1.95282	14.2261	4.88764
Vpreb1	63.9622	13.2793	59.265	53.6211	6.81938	54.4642	11.6328	55.8001	48.5431	10.4777	44.3308	28.9329	61.5378	11.6955	22.2673	2.30415
Ly96	2245.41	2250.41	2436.47	2609.44	2434.26	2029.13	2037.67	2098.08	4266.33	2797.51	2838.5	2839.44	4075.74	2786.83	2802.99	2257.77
Ugt2b37	0.408534	2.3594	14.954	21.9245	2.47862	2.29841	1.67893	0.57489	1.88633	1.45156	2.36977	2.64037	4.01435	0.908363	5.08079	17.3804
Crtam	4.32972	2.84486	24.0226	1.25414	4.27717	17.6918	5.97528	4.2859	14.8914	2.81199	4.18266	5.35343	6.35562	30.5296	12.0006	18.6205
Prg3	1.52139	5.69195	1.1135	8.37336	1.53309	4.05335	10.2144	9.77723	3.39393	2.06709	3.75968	2.96288	4.28148	6.64219	8.29935	3.1557
Cd70	4.9022	6.0472	5.81426	25.3568	6.29277	7.8718	5.63408	22.0946	12.3836	15.1774	9.26653	4.32003	33.9975	42.3686	33.7986	4.23172
Endou	15.13801	17.56492	18.80834	19.02525	28.59805	45.18985	32.5066	30.951165	6.012955	9.051495	29.17277	9.989135	21.6868	9.853735	7.425615	34.940305
Ppargc1b	151.892	239.523	247.576	217.399	1043.56	1174.74	952.66	947.808	272.16	275.224	396.055	423.581	470.915	733.337	751.579	669.589
Mlycd	261.962	319.902	353.874	314.899	221.229	226.403	261.639	328.469	175.426	214.607	223.902	194.339	141.745	234.212	211.895	195.489
Cxcl2	7972.15	798.871	489.95	611.014	360.279	49.692	51.6603	29.3837	17192.0	24275.5	19143.4	24107.6	13444.2	12143.8	11229.3	12919.4
Il2	7.05229	1.15706	4.12308	11.6541	2.31989	1.01204	3.02901	2.5481	1.30432	3.61073	0.909294	1.39782	4.23464	4.28796	7.02373	10.4085
Ltf	6.80305	1875.15	829.815	665.083	7.38196	1031.52	394.627	368.029	39.4797	395.175	183.28	126.724	26.0273	46.2145	47.2717	12.9691
Cx3cr1	499.0939	114.08086	160.40785	98.25489	101.309185	57.310135	42.42205	13.946385	61.24735	22.77832	53.58895	20.37723	26.99569	9.67451	41.67385	46.67156
Idh2	554.8365	517.022	607.233	562.0905	393.386	413.0315	437.771	396.4795	194.18	448.444	440.535	513.667	158.9635	163.158	198.243	209.548
Pigr	13.141225	16.79945	15.684285	17.3968	11.16078	5.351315	13.1744	7.06766	10.65827	11.871585	7.307205	17.42533	5.20015	10.91917	13.476395	26.934685
Cdkn2a	51.093	60.1972	32.9569	56.1097	40.048	81.7961	132.741	39.5893	13.6535	13.1571	35.4733	4.05575	15.5663	68.684	60.5413	70.7628
Pla2r1	32.310025	22.084135	21.13745	10.293085	74.47165	84.83377	77.71001	50.0419	31.011865	33.62176	25.67945	31.53178	62.63325	44.647585	28.348455	23.820535
Ppp1cc	10660.395	12293.49	12354.46	12637.82	9399.96	9063.895	8892.78	9324.76	7371.585	9654.39	9672.14	9458.995	8196.23	8012.685	7984.46	7637.695
Ccl28	20.94039175	41.49803	30.0713275	38.74361	31.8891	37.2636825	47.418675	58.24405	41.4004375	41.6181	43.541	50.55005	48.505225	46.180699	32.1636	29.6492325
Tlr5	45.2292	9.20661	25.2817	74.2382	72.9763	44.5075	19.8684	90.6215	31.5678	57.7036	30.1238	18.358	14.5353	53.4072	13.0442	12.1543
Tlr8	263.957	531.829	530.366	497.123	345.047	341.979	340.799	369.621	374.074	202.911	219.581	187.049	336.569	88.6812	88.1957	63.3808
Tnfsf8	30.3954	26.0179	8.80031	29.4437	29.4358	36.3565	34.2404	52.6389	5.47041	1.71537	2.98855	24.7211	15.411	59.9688	34.6441	56.8135
Il6	64.7398	3.24856	11.5545	5.21242	39.7279	0.87042	1.30296	1.801	3265.43	1511.87	979.316	1860.34	7444.17	1219.39	1224.03	1555.21
Il10	1685.81	90.8281	102.988	68.9328	1237.97	330.088	365.411	264.328	1161.34	456.363	628.212	424.375	2164.7	699.874	468.489	365.141
Il21	2.07692	14.1802	1.38264	3.2937	15.9691	13.0853	12.4169	2.47506	23.942	1.44506	1.65394	2.55543	4.92175	23.3601	1.62413	1.97795
	34.6578	58.6215	86.0335	30.0261	35.0148	47.7953	57.464	29.2042	18.9541	40.4762	42.5861	31.5966	79.5785	6.31707	10.5981	10.3852
Ccr6	25.8739	36.6039	32.2025	29.5279	44.4097	35.815	32.7549	29.0444	15.2503	30.7551	33.1784	26.5427	13.0421	35.4368	36.1523	54.9161
Thbs1	211.634775	1804.209	1801.61425	1619.9085	331.39575	794.9205	575.699	583.049	5713.0225	2811.61675	1748.83975	1256.88825	3750.571	2942.3255	1971.98	1760.66375
Pdgfb	440.09905	569.174	604.474	559.5075	270.1888	631.9345	667.2795	693.4655	94.66425	245.52685	173.39365	248.1817	118.73075	509.9005	473.62465	548.9715
Il18bp	304.334	256.094	264.725	254.228	5032.13	3810.54	3305.59	3983.64	5526.21	2307.1	2835.61	2554.47	10267.1	6097.88	6005.93	5988.51
Myoc	10.71045	13.423905	14.931775	24.35329	4.279715	12.60373	15.167345	11.396155	14.483965	21.94328	15.707155	9.056925	42.11535	43.58652	9.311825	21.109235
Smad3	680.3692	384.5048525	428.638575	448.32389375	460.60760875	348.48054375	363.972916875	344.370775	987.67987	429.08562125	467.65258125	395.59951875	685.25250125	322.88661875	315.517345	307.36378125
Ccl24	29.1002	7.39193	7.86799	3.76471	2.31646	3.78082	6.48415	8.81873	3.89163	97.2976	11.6564	78.8621	7.72647	451.774	165.781	379.397
Klrk1	34.0074	61.6969	10.5815	33.4972	1981.4	2963.5	2755.64	2827.67	183.084	74.4419	72.4758	61.5528	992.238	331.995	276.872	274.966
H2-M9	21.7134	2.18149	28.4103	5.75562	15.3748	52.141	59.2573	22.2584	45.1337	34.4208	4.8872	65.4079	93.2092	118.349	53.1995	90.2876
H2-Bl	78.985	89.7492	140.435	106.141	147.747	123.969	207.611	127.33	93.7453	138.083	121.824	168.053	211.782	220.227	188.876	203.035
Il5	5.35389	3.96667	33.6148	11.7419	9.23002	17.4616	20.0718	6.52192	1.91264	2.8343	5.53373	7.54724	20.9022	14.4763	4.63758	4.68612
Surf1	2162.72	2542.81	2869.31	2819.42	2714.68	2778.1	2866.86	2849.06	2276.76	2244.01	2328.58	2034.43	2146.55	1809.14	1837.67	1751.46
Ifna1	4.30239	24.579	36.3294	56.5704	50.2904	52.1431	11.1093	58.2415	4.37495	26.5046	50.2494	12.2554	64.0707	101.07	88.3445	15.8769
Il9	3.52264	9.32293	33.1512	19.8205	4.65433	29.8417	5.98888	5.20692	22.7672	4.93208	20.647	49.1755	7.04562	10.6327	4.61036	57.3904
Il3	16.9946	4.55008	3.09682	3.16709	4.2368	2.15353	2.85778	7.70342	0.721594	3.01945	2.95668	4.0859	5.14648	7.79207	7.78656	24.7741
Cyp11b2	5.77414	21.0571	55.8519	30.4727	28.5564	30.6295	25.9638	23.3657	4.60358	4.69293	5.22974	29.742	34.1711	34.4975	18.2349	52.8478
H2-M10.1	46.3337	81.5565	44.2607	112.519	68.301	89.2433	44.6052	124.309	52.5643	89.8127	57.8759	80.6747	108.99	109.058	64.2294	68.0693
Ifna15 	6.69585	2.61427	12.4225	3.50195	1.10721	17.6894	2.79487	24.1461	14.408	2.96117	3.9668	1.01523	40.2318	18.67	3.97295	24.8378
Orm3	1.00655	1.4962	4.51822	27.1092	4.44931	18.3241	11.241	31.8418	12.9956	25.1674	4.24027	4.0874	19.1481	11.5209	2.43101	6.33995
Pemt	133.018	110.683	96.4628	88.518	106.12	147.168	127.723	172.683	69.477	111.202	85.0565	153.475	127.595	114.923	119.363	137.865
Ifnab	42.5594	34.2535	14.9281	38.5191	4.27295	21.3699	4.24292	25.4268	50.1356	6.73204	19.8778	0.783592	24.6884	56.1964	26.326	29.7839
Ifna5	1.75849	35.2242	17.9245	2.38366	10.3018	4.33226	17.5505	6.94166	30.3582	12.2327	6.89494	4.47557	21.0267	9.02992	28.5774	10.3934
Rag1	4.77661	1.68393	1.72622	0.915691	0.358376	0.273293	1.10944	0.679653	1.6479	0.395511	1.66873	0.844689	1.2595	1.13804	1.77034	0.561368
Psmb9	2472.29	1824.85	2157.63	1930.93	12941.8	12403.9	12450.9	12531.4	11592.0	7353.25	8132.77	7200.95	15722.2	10317.4	10191.0	9980.86
Sh2b2	108.37243	91.405725	89.88545	62.59215	45.5622	41.9991	58.6631	47.31949	183.2381	296.54135	229.6152	200.63935	117.518795	223.645135	192.7743	259.065
